Copyright (C) 2006-2011
Gaia Data Processing and Analysis Consortium

THIS IS AN AUTOMATICALLY GENERATED FILE - DO NOT EDIT!

The file has been automatically generated from the contents of the
Gaia Parameter Database at the URL
    http://gaia.esac.esa.int/gpdb
Version -live (r.231494)-2012-05-18T04:59:16

Please report any problems arising from the usage of this file to
the Gaia Librarian gaialib@rssd.esa.int

Name,Value,Unit,Basic,Scalar,Description,Source,Expression,LaTeX label,Last modified
Satellite_SMCCD_NodeCapacitance,15.98,fF,false,true,"CCD node capacitance; the factor 0.64 refers to a two-stage amplifier","EADS-Astrium, 4 January 2010, 'Focal-Plane Assembly (FPA) Performance Budget', GAIA.ASF.BG.PLM.00008, issue 5, revision 0",":Nature:ElementaryCharge_Constant * 0.64 * 1E21 / CCD_Gain_MicroVoltPerElectron","",2009-08-12T14:00:00
Satellite_SMCCD_AmplifierBandwidth,3978.9,kHz,false,true,"CCD amplifier bandwidth, calculated as 1 / (2 \pi \tau) and assuming a time constant \tau = 40 ns, as measured by e2v","EADS-Astrium, 27 January 2010, 'Focal-Plane Assembly General Design Description (FPA GDD)', GAIA.ASF.TCN.PLM.00055, issue 5, revision 0, page 61","1E-3 / (2 * :Nature:Pi_Constant * 40E-9)","",2010-09-08T12:00:00
Satellite_SMCCD_Number,14,,false,true,"Number of CCDs in SM. Note that SM1 is only seen by FoV1 (preceding) and that SM2 is only seen by FoV2 (following)","","CCD_Number_AL * :Satellite:CCD_Number_AC","",2006-03-01T09:00:00
Satellite_SMCCD_LightSensitiveArea_PixelTotal,123692856,pixel,false,true,"Total number of light-sensitive pixels in (the image sections of) all SM CCDs. Note that SM1 is only seen by FoV1 (preceding) and that SM2 is only seen by FoV2 (following). Any permanent TDI-gate activation is not included in the calculations","","CCD_Number * :Satellite:CCD_LightSensitiveArea_Pixel","",2006-09-15T15:00:00
Satellite_SMFocalPlane_StarProcessingRate_Average,282,star s^-1,false,true,"Average rate at which stars (G <= 20.00 mag) are being processed in SM (per viewing direction/telescope; the effects of star detection and confirmation probabilities, crowding, etc., are not included)","",":Nature:Sky_StarDensity_Average * FoV_Active / :Satellite:CCD_ExposureTime","",2006-03-01T09:00:00
Satellite_SMFocalPlane_StarProcessingRate_Typical,1689,star s^-1,false,true,"Typical rate at which stars (G <= 20.00 mag) are being processed in SM (per viewing direction/telescope; the effects of star detection and confirmation probabilities, crowding, etc., are not included)","",":Nature:Sky_StarDensity_Typical * FoV_Active / :Satellite:CCD_ExposureTime","",2006-03-01T09:00:00
Satellite_SMFocalPlane_StarProcessingRate_Design,6755,star s^-1,false,true,"Design-value of the rate at which stars (G <= 20.00 mag) are being processed in SM (per viewing direction/telescope; the effects of star detection and confirmation probabilities, crowding, etc., are not included)","",":Nature:Sky_StarDensity_Design * FoV_Active / :Satellite:CCD_ExposureTime","",2006-03-01T09:00:00
Satellite_SMFocalPlane_StarProcessingRate_WorstCase,33773,star s^-1,false,true,"Maximum rate at which stars (G <= 20.00 mag) are being processed in SM (per viewing direction/telescope; the effects of star detection and confirmation probabilities, crowding, etc., are not included)","",":Nature:Sky_StarDensity_WorstCase * FoV_Active / :Satellite:CCD_ExposureTime","",2006-03-01T09:00:00
Satellite_SMFoV_AL,0.07717,deg,false,true,"Total FoV (i.e., including dead zones between CCDs) of SM in the along-scan direction. Note that SM1 is only seen by FoV1 (preceding) and that SM2 is only seen by FoV2 (following); this property has been included in the calculation of this parameter, so that this FoV effectively holds per viewing direction (telescope). Note, however, that any permanent TDI-gate activation is not included in the calculations","","((CCD_Number_AL * :Satellite:CCD_LightSensitiveArea_AL_MilliMeter + (CCD_Number_AL - 1) * :Satellite:CCD_DeadZone_AL_MilliMeter) / (3600 * 1.0E-3 * :Satellite:FocalPlane_PlateScale)) / :Satellite:Telescope_Number","",2006-03-01T09:00:00
Satellite_SMFoV_AL_Active,0.07357,deg,false,true,"Total active FoV (i.e., excluding dead zones between CCDs) of SM in the along-scan direction. Note that SM1 is only seen by FoV1 (preceding) and that SM2 is only seen by FoV2 (following); this property has been included in the calculation of this parameter, so that this FoV effectively holds per viewing direction (telescope). Note, however, that any permanent TDI-gate activation is not included in the calculations","","(CCD_Number_AL * :Satellite:CCD_LightSensitiveArea_AL_MilliMeter / (3600 * 1.0E-3 * :Satellite:FocalPlane_PlateScale)) / :Satellite:Telescope_Number","",2006-03-01T09:00:00
Satellite_SMFoV,0.05331,deg^2,false,true,"Total FoV (i.e., including dead zones between CCDs) of SM. Note that SM1 is only seen by FoV1 (preceding) and that SM2 is only seen by FoV2 (following); this property has been included in the calculation of this parameter, so that this FoV effectively holds per viewing direction (telescope). Note, however, that any permanent TDI-gate activation is not included in the calculations","","FoV_AL * :Satellite:FoV_AC","",2006-03-01T09:00:00
Satellite_SMFoV_Active,0.04972,deg^2,false,true,"Total active FoV (i.e., excluding dead zones between CCDs) of SM. Note that SM1 is only seen by FoV1 (preceding) and that SM2 is only seen by FoV2 (following); this property has been included in the calculation of this parameter, so that this FoV effectively holds per viewing direction (telescope). Note, however, that any permanent TDI-gate activation is not included in the calculations","","FoV_AL_Active * :Satellite:FoV_AC_Active","\Omega",2006-03-01T09:00:00
Satellite_SMFoV_AreaSwept_AL_Active,0.01126,deg^2 s^-1,false,true,"Total active SM FoV (i.e., excluding dead zones between CCDs) swept out per second","",":Satellite:FoV_AC_Active * :Satellite:ScanRate_Nominal / 3600","",2006-03-01T09:00:00
Satellite_SMFoV_NumberOfTransits_AL_Total,[38.3 36.8 37.0 ],,false,true,"Average number of SM transits (per viewing direction/telescope) over the nominal effective operational lifetime, assuming uniform sky coverage (the effect of faint-object, astrometric-data dead time is taken into account; star detection and confirmation probabilities, crowding, etc., are not included). The vector elements refer to [G = 10.0 mag, G = 15.0 mag, G = 20.0 mag]","","FoV_TransitTime_AL_ActiveTotal[0] / FoV_TransitTime_AL_Active, FoV_TransitTime_AL_ActiveTotal[1] / FoV_TransitTime_AL_Active, FoV_TransitTime_AL_ActiveTotal[2] / FoV_TransitTime_AL_Active","N",2006-03-01T09:00:00
Satellite_SMFoV_TransitTime_AL_Active,4.414,s,false,true,"Active transit time (i.e., excluding dead zones between CCDs), in the along-scan direction, of SM; this parameter thus equals the effective exposure time per viewing direction (telescope) per FoV transit, although any permanent TDI-gate activation is not included in the calculations","","3600 * FoV_AL_Active / (:Satellite:ScanRate_Nominal)","\tau",2006-03-01T09:00:00
Satellite_SMFoV_TransitTime_AL_ActiveTotal,[169.141 162.483 163.239 ],s,false,true,"Average effective (active) total transit time in SM (per viewing direction/telescope) over the nominal effective operational lifetime, assuming uniform sky coverage (the effects of CCD dead zones and faint-object, astrometric-data dead time are taken into account). This parameter thus equals the effective exposure time per viewing direction (telescope) integrated over the mission, although any permanent TDI-gate activation is not included in the calculations. The vector elements refer to [G = 10.0 mag, G = 15.0 mag, G = 20.0 mag]","",":Mission:AF:LifeTime_OperationalPhase_Effective[0] * :Nature:JulianYear_Day * :Nature:Day_Second * FoV_Active / :Nature:FourPiSteradian_DegreeSquare, :Mission:AF:LifeTime_OperationalPhase_Effective[1] * :Nature:JulianYear_Day * :Nature:Day_Second * FoV_Active / :Nature:FourPiSteradian_DegreeSquare, :Mission:AF:LifeTime_OperationalPhase_Effective[2] * :Nature:JulianYear_Day * :Nature:Day_Second * FoV_Active / :Nature:FourPiSteradian_DegreeSquare","T",2006-03-01T09:00:00
Satellite_SMFoV_NumberOfStars_Average,1247,star,false,true,"Average number of stars (G <= 20.00 mag) present in the active SM FoV (per viewing direction/telescope) at each instant of time","",":Nature:Sky_StarDensity_Average * FoV_Active","",2006-03-01T09:00:00
Satellite_SMFoV_NumberOfStars_Typical,7458,star,false,true,"Typical number of stars (G <= 20.00 mag) present in the active SM FoV (per viewing direction/telescope) at each instant of time","",":Nature:Sky_StarDensity_Typical * FoV_Active","",2006-03-01T09:00:00
Satellite_SMFoV_NumberOfStars_Design,29833,star,false,true,"Design-value of the number of stars (G <= 20.00 mag) present in the active SM FoV (per viewing direction/telescope) at each instant of time","",":Nature:Sky_StarDensity_Design * FoV_Active","",2006-03-01T09:00:00
Satellite_SMFoV_NumberOfStars_WorstCase,149165,star,false,true,"Maximum number of stars (G <= 20.00 mag) present in the active SM FoV (per viewing direction/telescope) at some instant of time","",":Nature:Sky_StarDensity_WorstCase * FoV_Active","",2006-03-01T09:00:00
Satellite_SMSky_NumberOfPhotoElectrons,21.266,e^- s^-1 arcsec^-2 FoV^-1,false,true,"Number of detected photo-electrons per arcsec^2 per s per telescope (viewing direction) for a typical sky-background surface brightness (:Nature:Sky_SurfaceBrightness_Average)","","pow(10.0; -0.4 * (:Nature:Sky_SurfaceBrightness_Average - (:Satellite:Magnitude_VMinG_VMinI[0] + :Satellite:Magnitude_VMinG_VMinI[1] * :Nature:Sun_VMinI + :Satellite:Magnitude_VMinG_VMinI[2] * :Nature:Sun_VMinI * :Nature:Sun_VMinI + :Satellite:Magnitude_VMinG_VMinI[3] * :Nature:Sun_VMinI * :Nature:Sun_VMinI * :Nature:Sun_VMinI) - :Satellite:Magnitude_ZeroPoint))","",2008-01-24T17:00:00
Satellite_SMVideoChain_DetectionNoise_RequirementTotal,7.794,e^-,false,true,"Requirement on the video-chain noise in units of electrons","EADS-Astrium, 28 April 2008, 'PEM type-1 Requirements Specification', GAIA.ASF.SP.PLM.00027, issue 6, revision 0, Requirement PEM1-302","2.0 / VideoChain_Gain_LSBPerElectron","",2007-08-16T14:00:00
Satellite_SMVideoChain_DetectionNoise_Total,10.210,e^-,false,true,"Video-chain noise in units of electrons, taking into account that the video chain digitises the video level a certain number of times (1 for SM, 2 for AF1, 8 for AF2-9, 4 for BP, 4 for RP, 8 for RVS-LR, and 2 for RVS-HR) and averages the successive acquisitions in order to reduce noise. The video-chain noise includes ADC noise, DNL noise, analogue video noise, quantisation noise, and rounding noise. The numerical value reflects the mean measured performance of all PEM DMs tested with the FM acceptance EGSE at CRISA","EADS-Astrium, 4 January 2010, 'Focal-Plane Assembly (FPA) Performance Budget', GAIA.ASF.BG.PLM.00008, issue 5, revision 0","2.62 / VideoChain_Gain_LSBPerElectron","",2009-08-12T16:00:00
Satellite_SMVideoChain_Gain_LSBPerElectron,0.25660,LSB per e^-,false,true,"Gain of the video chain","EADS-Astrium, 4 January 2010, 'Focal-Plane Assembly (FPA) Performance Budget', GAIA.ASF.BG.PLM.00008, issue 5, revision 0","VideoChain_Gain_LSBPerMilliVolt * CCD_Gain_MicroVoltPerElectron * 1E-3","G1",2009-08-12T15:00:00
Satellite_SMVideoChain_DynamicRange_MilliVolt,1487.8,mV,false,true,"Useful dynamic range of the video chain, after taking the CCD register offset and margins for noise and reference-level variation into account","EADS-Astrium, 4 January 2010, 'Focal-Plane Assembly (FPA) Performance Budget', GAIA.ASF.BG.PLM.00008, issue 5, revision 0. Reference document: R. Kohley, 7 April 2011, 'Gaia PEM DCDS working principle', GAIA-CH-TN-ESAC-RKO-016, issue 1, revision 0","(pow(2; :Satellite:VideoChain_NumberOfBits) - 1) / VideoChain_Gain_LSBPerMilliVolt - 2 * VideoChain_NoiseAndReferenceLevelVariationMargin - CCD_OutputSignal_ZeroOffset","",2010-09-09T17:00:00
Satellite_SMVideoChain_DynamicRange,231924,e^-,false,true,"Useful dynamic range of the video chain","EADS-Astrium, 4 January 2010, 'Focal-Plane Assembly (FPA) Performance Budget', GAIA.ASF.BG.PLM.00008, issue 5, revision 0","1E3 * VideoChain_DynamicRange_MilliVolt / CCD_Gain_MicroVoltPerElectron","",2009-08-12T15:00:00
Satellite_SMVideoChain_Offset_Nominal,1572,LSB,false,true,"Nominal sample offset, in units of LSB","Reference document: R. Kohley, 7 April 2011, 'Gaia PEM DCDS working principle', GAIA-CH-TN-ESAC-RKO-016, issue 1, revision 0","VideoChain_Gain_LSBPerMilliVolt * CCD_OutputSignal_ZeroOffset + :Satellite:PEM:DCDS_Offset","",2011-08-22T14:00:00
Satellite_CDMSSourcePacket_DataFieldAtLarge,524288,bit,false,true,"Length of the 'data field at large' (including secondary [data-field] header, 'true' source-data field, and packet-error-control [PEC] trailer) of the CCSDS source packet","EADS-Astrium, 29 March 2012, 'Gaia space/ground interface control document, Volume 3: generic TM/TC ICD', GAIA.ASF.ICD.SAT.00003, issue 4, revision 1, Section 6","SourcePacket_SecondaryHeader + SourcePacket_DataField + SourcePacket_Trailer","",2007-08-03T11:00:00
Satellite_CDMSSourcePacket_Overhead_Percent,0.027,%,false,true,"CCSDS source-packet overhead, in units of percent. Compressed star packets are transformed into CCSDS source packets. The overhead in this conversion is 0.027%","EADS-Astrium, 29 March 2012, 'Gaia space/ground interface control document, Volume 3: generic TM/TC ICD', GAIA.ASF.ICD.SAT.00003, issue 4, revision 1, Section 6. See also EADS-Astrium, 11 October 2011, 'Link Budget', GAIA.ASU.BG.SAT.00002, issue 11, revision 0, Section 4.4","100 * (SourcePacket_PrimaryHeader + SourcePacket_SecondaryHeader + SourcePacket_Trailer) / SourcePacket_DataField","",2007-08-03T11:00:00
Satellite_CDMSTelemetry_Overhead_Percent,14.736,%,false,true,"Total overhead in the packet telemetry, when starting from CCSDS source packets, in units of percent. This includes all packetisation and error-correction overheads (Reed-Solomon encoding and transfer-frame overheads) but excludes convolutional encoding and star-packet overheads","","TransferFrame_OverheadAtConvolutionalEncoderInput_Percent + SourcePacket_Overhead_Percent","",2007-08-03T11:00:00
Satellite_CDMSTransferFrame_OverheadAtConvolutionalEncoderInput_Bit,1312,bit,false,true,"Transfer-frame overhead due to Reed-Solomon encoding (i.e., at convolutional-encoder input, i.e., Reed-Solomon-encoder output), in units of bits","EADS-Astrium, 17 May 2010, 'Science Telemetry Downlink Management', GAIA.ASF.TCN.SAT.00015, issue 1, revision 4, Section 6.3.1.2","TransferFrame_SynchronisationMarker + TransferFrame_ReedSolomonCheckSymbols","",2007-08-03T11:00:00
Satellite_CDMSTransferFrame_OverheadAtConvolutionalEncoderInput_Percent,14.709,%,false,true,"Transfer-frame overhead due to Reed-Solomon encoding (i.e., at convolutional-encoder input, i.e., Reed-Solomon-encoder output), in units of percent","EADS-Astrium, 17 May 2010, 'Science Telemetry Downlink Management', GAIA.ASF.TCN.SAT.00015, issue 1, revision 4, Section 6.3.1.2","100 * TransferFrame_OverheadAtConvolutionalEncoderInput_Bit / (TransferFrame_PrimaryHeader + TransferFrame_SecondaryHeader + TransferFrame_DataField + TransferFrame_Trailer)","",2007-08-03T11:00:00
Satellite_CDMSTransferFrame_Overhead_Percent,1.456,%,false,true,"Transfer-frame overhead, in units of percent. CCSDS source packets are transformed into transfer frames by the TFG. The overhead in this conversion is 1.456%","EADS-Astrium, 11 October 2011, 'Link Budget', GAIA.ASU.BG.SAT.00002, issue 11, revision 0, Section 4.4","100 * (TransferFrame_PrimaryHeader + TransferFrame_SecondaryHeader + TransferFrame_Trailer)/TransferFrame_DataField","",2009-12-11T14:00:00
Satellite_PDHSSSMM_StorageCapacity_EoL,886,Gb,false,true,"End-of-Life (EoL) capacity of the on-board Solid-State Mass Memory (SSMM; in units of Gb). The SSMM stores compressed science data and Auxiliary Science Data (ASD) prior to transmission to the ground. The EoL capacity is assumed to be identical to the Beginning-of-Life (BoL) capacity","Syderal, 29 March 2010, 'PDHU Detailed Design Document', GAIA-SYD-DD-PDH-00001, issue 1, revision B, Section 4.4","SSMM_StorageCapacity_BoL","",2010-09-07T12:00:00
Satellite_PDHSSSMM_StorageCapacity_BoL,886,Gb,false,true,"Beginning-of-Life (BoL) capacity of the on-board Solid-State Mass Memory (SSMM; in units of Gb). The SSMM stores compressed science data and Auxiliary Science Data (ASD) prior to transmission to the ground. The SSMM is composed of 6 memory boards. Each board houses 2 memory modules. Each module contains 5120 sectors. Each sector covers 32768 blocks. A block is composed of 512 bits (64 bytes). Every Star Packet (SP) or ASD packet received from the VPU is divided in blocks of 64 bytes, regardless of its size. As a result, the block containing the end of each packet is not full. The resulting padding of the block is not used, leading to an effective loss of storage capacity (see parameters :Satellite:PDHS:SSMM_Padding_*). A block contains the data of the packet and the corresponding Reed-Solomon control bits. Considering a Reed-Solomon code 64 / 60, the data payload are 60 bytes, 4 bytes are reserved for the Reed-Solomon control bytes. This Reed-Solomon code can correct up to 2 bytes anywhere in the data field. Nominally, 11 of the 12 available modules will be activated in flight. This parameter specifies the effectively available SSMM capacity, after subtraction of Reed-Solomon error-correction bits but without taking padding into account","Syderal, 29 March 2010, 'PDHU Detailed Design Document', GAIA-SYD-DD-PDH-00001, issue 1, revision B, Section 4.4","(60 / 64) * (11 * 5120 * 32768 * 512 * 1E-9)","",2010-09-07T12:00:00
